2.45951591079,0.0
2.43061150259,12.483312409500002
2.36157061501,24.9666248205
2.2531770778,37.4499372305
2.13767975037,49.933249640499994
2.03141097724,62.41656205049999
1.95037564126,74.89987446049999
1.90988128553,87.38318687049998
1.84339211273,99.86649928050001
1.74297588453,112.3498116915
1.62608259189,124.83312410149999
1.4812305706,137.3164365115
1.31815791115,149.7997489215
1.15233994761,162.2830613315
0.946219837308,174.7663737415
0.671220836177,187.2496861515
0.474435165787,199.73299856249997
0.298907321716,212.21631097149998
0.127438854178,224.69962338149998
0.0109358835564,237.18293579249996
-0.0279596093878,249.66624820249996
